IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,1422,14,26,23,23,1152547,1911412,2007,04/15/2016 08:55:02 AM,41.91277576,-87.71501311,"(41.912775761, -87.71501311)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,1423,14,26,24,18,1157863,1908864,2007,04/15/2016 08:55:02 AM,41.90567702,-87.69555297,"(41.905677016, -87.695552972)"
820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,122,1,42,32,6,1176916,1901744,2007,04/15/2016 08:55:02 AM,41.88572934,-87.62578094,"(41.885729338, -87.625780935)"
1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1434,14,32,22,14,1162930,1912648,2007,04/15/2016 08:55:02 AM,41.91595569,-87.67683374,"(41.915955693, -87.67683374)"
2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,431,4,10,51,26,1197067,1836818,2007,04/15/2016 08:55:02 AM,41.70708932,-87.55394573,"(41.707089323, -87.553945734)"
2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,524,5,34,53,26,1172151,1828154,2007,04/15/2016 08:55:02 AM,41.68389656,-87.64544082,"(41.683896564, -87.645440819)"
890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1212,12,27,28,6,1170821,1901208,2007,04/15/2016 08:55:02 AM,41.88439424,-87.64817854,"(41.88439424, -87.648178541)"
2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,1112,11,27,23,26,1151877,1906026,2007,04/15/2016 08:55:02 AM,41.89800929,-87.71761657,"(41.898009293, -87.717616566)"
620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2531,25,29,25,5,1137088,1908936,2007,04/15/2016 08:55:02 AM,41.9062731,-87.77186598,"(41.906273095, -87.771865981)"
560,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,1422,14,26,23,23,1153762,1909768,2007,04/15/2016 08:55:02 AM,41.90824036,-87.71059333,"(41.908240356, -87.710593325)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1224,12,2,28,14,1160710,1896989,2007,04/15/2016 08:55:02 AM,41.87303244,-87.68542431,"(41.873032439, -87.685424314)"
2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,132,1,3,33,26,1176607,1891853,2007,04/15/2016 08:55:02 AM,41.85859482,-87.62721443,"(41.858594819, -87.627214427)"
810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,112,1,2,32,6,1174642,1899412,2007,04/15/2016 08:55:02 AM,41.87938134,-87.6342012,"(41.879381337, -87.634201201)"
2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,624,6,6,69,26,1182565,1853905,2007,04/15/2016 08:55:02 AM,41.75432595,-87.60652295,"(41.754325947, -87.606522954)"
583,STALKING,CYBERSTALKING,RESIDENCE,FALSE,TRUE,1611,16,41,9,23,1125401,1948708,2007,04/15/2016 08:55:02 AM,42.0156139,-87.81391209,"(42.015613895, -87.813912087)"
5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,TRUE,324,3,5,43,26,1189706,1857598,2007,04/15/2016 08:55:02 AM,41.76429133,-87.58023536,"(41.764291333, -87.580235359)"
890,THEFT,FROM BUILDING,GROCERY FOOD STORE,FALSE,FALSE,1834,18,42,8,6,1179279,1903707,2007,04/15/2016 08:55:02 AM,41.89106211,-87.61704346,"(41.891062111, -87.617043461)"
545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,311,3,20,40,23,1178336,1864603,2007,04/15/2016 08:55:02 AM,41.7837794,-87.6216964,"(41.783779397, -87.621696395)"
890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,323,3,6,69,6,1177973,1857127,2007,04/15/2016 08:55:02 AM,41.7632727,-87.62325359,"(41.763272699, -87.623253585)"
560,ASSAULT,SIMPLE,RESIDENCE,TRUE,FALSE,314,3,20,42,23,1184501,1862963,2007,04/15/2016 08:55:02 AM,41.77913686,-87.59914487,"(41.779136855, -87.599144868)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,934,9,20,61,14,1170864,1870155,2007,04/15/2016 08:55:02 AM,41.79918114,-87.64892931,"(41.79918114, -87.648929307)"
1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,FALSE,FALSE,314,3,20,42,14,1186146,1863909,2007,04/15/2016 08:55:02 AM,41.78169406,-87.59308437,"(41.78169406, -87.593084365)"
820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2322,19,46,3,6,1168839,1928343,2007,04/15/2016 08:55:02 AM,41.95889732,-87.65466807,"(41.958897316, -87.654668067)"
460,BATTERY,SIMPLE,OTHER,FALSE,FALSE,1633,16,36,17,17,1134280,1920616,2007,04/15/2016 08:55:02 AM,41.93837437,-87.78190512,"(41.938374369, -87.781905115)"
2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,1121,11,26,23,26,1154606,1906474,2007,04/15/2016 08:55:02 AM,41.89918447,-87.70758115,"(41.899184466, -87.707581149)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,323,3,6,69,14,1178564,1855984,2007,04/15/2016 08:55:02 AM,41.76012277,-87.62112216,"(41.760122773, -87.621122157)"
610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1032,10,22,30,5,1154183,1884152,2007,04/15/2016 08:55:02 AM,41.83793894,-87.70973043,"(41.837938935, -87.709730429)"
1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,FALSE,FALSE,813,8,13,65,11,1149719,1864936,2007,04/15/2016 08:55:02 AM,41.78529523,-87.72660889,"(41.785295225, -87.726608889)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,323,3,6,69,18,1180369,1858041,2007,04/15/2016 08:55:02 AM,41.7657262,-87.61444386,"(41.7657262, -87.614443859)"
810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,122,1,42,32,6,1176916,1901744,2007,04/15/2016 08:55:02 AM,41.88572934,-87.62578094,"(41.885729338, -87.625780935)"
890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1222,12,25,31,6,1167128,1891139,2007,04/15/2016 08:55:02 AM,41.85684419,-87.6620288,"(41.856844191, -87.662028798)"
1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,825,8,15,66,14,1160423,1863938,2007,04/15/2016 08:55:02 AM,41.7823426,-87.6873904,"(41.782342603, -87.6873904)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,432,4,10,52,14,1203188,1833070,2007,04/15/2016 08:55:02 AM,41.69665029,-87.53165899,"(41.696650294, -87.531658989)"
910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2234,22,34,75,7,1166850,1830288,2007,04/15/2016 08:55:02 AM,41.68986714,-87.6647855,"(41.689867138, -87.664785497)"
910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2513,25,36,25,7,1132609,1910213,2007,04/15/2016 08:55:02 AM,41.90985662,-87.78828955,"(41.909856617, -87.788289548)"
1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,TRUE,1021,10,24,29,14,1154503,1893261,2007,04/15/2016 08:55:02 AM,41.86292871,-87.70831291,"(41.862928711, -87.708312909)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2513,25,29,25,14,1135170,1910161,2007,04/15/2016 08:55:02 AM,41.90966888,-87.77888256,"(41.90966888, -87.77888256)"
1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1324,12,27,24,14,1166919,1905256,2007,04/15/2016 08:55:02 AM,41.89558684,-87.66239088,"(41.89558684, -87.662390878)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,131,1,2,28,14,1173553,1894986,2007,04/15/2016 08:55:02 AM,41.86726037,-87.63833139,"(41.867260371, -87.638331386)"
4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,ALLEY,TRUE,FALSE,1414,14,35,22,26,1157310,1915622,2007,04/15/2016 08:55:02 AM,41.92423277,-87.69740027,"(41.924232772, -87.697400268)"
890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1833,18,42,8,6,1176472,1907015,2007,04/15/2016 08:55:02 AM,41.90020327,-87.62725209,"(41.900203265, -87.627252089)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,1422,14,26,23,18,1152577,1910070,2007,04/15/2016 08:55:02 AM,41.9090926,-87.71493844,"(41.909092597, -87.714938442)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2515,25,37,19,17,1140610,1914115,2007,04/15/2016 08:55:02 AM,41.92042086,-87.75880071,"(41.920420861, -87.758800705)"
820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,523,5,9,53,6,1177173,1823020,2007,04/15/2016 08:55:02 AM,41.66969657,-87.62721097,"(41.669696568, -87.62721097)"
620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1135,11,28,27,5,1158226,1896257,2007,04/15/2016 08:55:02 AM,41.87107485,-87.69456428,"(41.871074849, -87.694564277)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2522,25,31,19,14,1143705,1913098,2007,04/15/2016 08:55:02 AM,41.91757265,-87.74745447,"(41.917572645, -87.747454465)"
1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,FALSE,FALSE,813,8,13,62,14,1150002,1866695,2007,04/15/2016 08:55:02 AM,41.79011671,-87.72552568,"(41.79011671, -87.725525678)"
320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,822,8,14,63,3,1156008,1867149,2007,04/15/2016 08:55:02 AM,41.79124392,-87.70349092,"(41.791243922, -87.703490919)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2411,24,50,2,14,1158051,1949008,2007,04/15/2016 08:55:02 AM,42.01583057,-87.69376173,"(42.015830568, -87.693761733)"
860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,2333,19,44,6,6,1171737,1920012,2007,04/15/2016 08:55:02 AM,41.93597329,-87.64426017,"(41.935973289, -87.644260169)"
460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1422,14,26,23,17,1153915,1908783,2007,04/15/2016 08:55:02 AM,41.90553438,-87.71005757,"(41.905534378, -87.710057569)"
860,THEFT,RETAIL THEFT,DRUG STORE,TRUE,FALSE,1434,14,1,24,6,1159674,1910563,2007,04/15/2016 08:55:02 AM,41.91030206,-87.68885364,"(41.910302064, -87.68885364)"
810,THEFT,OVER $500,STREET,FALSE,FALSE,2131,2,4,41,6,1183866,1869676,2007,04/15/2016 08:55:02 AM,41.79757275,-87.60126326,"(41.797572754, -87.601263259)"
810,THEFT,OVER $500,STREET,FALSE,FALSE,232,2,3,40,6,1179371,1870402,2007,04/15/2016 08:55:02 AM,41.79966883,-87.61772477,"(41.799668828, -87.617724767)"
810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1411,14,1,22,6,1159889,1918038,2007,04/15/2016 08:55:02 AM,41.93080957,-87.68785712,"(41.930809567, -87.687857122)"
2851,PUBLIC PEACE VIOLATION,ARSON THREAT,RESIDENCE,FALSE,TRUE,1414,14,35,22,26,1156327,1914945,2007,04/15/2016 08:55:02 AM,41.92239498,-87.70103057,"(41.922394979, -87.701030568)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,923,9,11,60,14,1170202,1885989,2007,04/15/2016 08:55:02 AM,41.84264565,-87.65089582,"(41.842645647, -87.650895816)"
841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,2433,24,40,77,6,1164525,1941351,2007,04/15/2016 08:55:02 AM,41.99468439,-87.67015777,"(41.994684386, -87.670157774)"
2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,TRUE,FALSE,2525,25,26,22,18,1151807,1913045,2007,04/15/2016 08:55:02 AM,41.91727147,-87.71768864,"(41.917271467, -87.717688641)"
2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,821,8,14,57,26,1150778,1874342,2007,04/15/2016 08:55:02 AM,41.81108612,-87.722481,"(41.811086117, -87.722480999)"
2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,2212,22,19,75,26,1164612,1826111,2007,04/15/2016 08:55:02 AM,41.67845208,-87.67309608,"(41.678452082, -87.673096084)"
2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,TRUE,1312,12,32,24,26,1162246,1905793,2007,04/15/2016 08:55:02 AM,41.89715941,-87.67953867,"(41.897159405, -87.679538665)"
910,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT/LAND,FALSE,FALSE,1413,14,35,22,7,1154066,1916005,2007,04/15/2016 08:55:02 AM,41.92534915,-87.70930987,"(41.925349154, -87.709309867)"
890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1431,14,35,22,6,1159602,1916723,2007,04/15/2016 08:55:02 AM,41.92720704,-87.6889481,"(41.927207041, -87.688948104)"
910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,624,6,8,44,7,1184271,1852508,2007,04/15/2016 08:55:02 AM,41.75045272,-87.60031469,"(41.750452717, -87.600314694)"
650,BURGLARY,HOME INVASION,RESIDENCE,FALSE,FALSE,1112,11,27,23,5,1151899,1905320,2007,04/15/2016 08:55:02 AM,41.89607153,-87.71755437,"(41.896071526, -87.717554373)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,1433,14,1,24,17,1165496,1908479,2007,04/15/2016 08:55:02 AM,41.9044614,-87.66752534,"(41.904461396, -87.667525341)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,524,5,34,53,14,1173069,1827893,2007,04/15/2016 08:55:02 AM,41.68316018,-87.64208799,"(41.683160175, -87.642087985)"
910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,811,8,23,56,7,1130663,1867012,2007,04/15/2016 08:55:02 AM,41.79133991,-87.79643076,"(41.791339913, -87.796430756)"
910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,413,4,8,48,7,1188390,1844597,2007,04/15/2016 08:55:02 AM,41.72864686,-87.58547291,"(41.728646864, -87.585472909)"
5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,APARTMENT,FALSE,FALSE,832,8,18,66,26,1160571,1858573,2007,04/15/2016 08:55:02 AM,41.76761723,-87.68699562,"(41.767617233, -87.686995617)"
560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,431,4,10,51,23,1198205,1841052,2007,04/15/2016 08:55:02 AM,41.71867946,-87.54963736,"(41.718679456, -87.549637355)"
910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1624,16,45,15,7,1142086,1928784,2007,04/15/2016 08:55:02 AM,41.96064674,-87.75301266,"(41.96064674, -87.753012655)"
2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,1433,14,1,24,26,1165742,1910937,2007,04/15/2016 08:55:02 AM,41.91120107,-87.66655153,"(41.911201069, -87.666551532)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1713,17,33,14,14,1154873,1930792,2007,04/15/2016 08:55:02 AM,41.96590956,-87.70594685,"(41.965909558, -87.705946849)"
820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2234,22,34,75,6,1170037,1830137,2007,04/15/2016 08:55:02 AM,41.6893843,-87.65312218,"(41.689384302, -87.65312218)"
2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,1522,15,29,25,26,1139320,1900198,2007,04/15/2016 08:55:02 AM,41.88225456,-87.76387991,"(41.882254564, -87.763879906)"
917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,FALSE,FALSE,1923,19,44,6,7,1165235,1923980,2007,04/15/2016 08:55:02 AM,41.94700261,-87.66804228,"(41.947002605, -87.668042283)"
820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,611,6,18,71,6,1165727,1852133,2007,04/15/2016 08:55:02 AM,41.7498371,-87.66827903,"(41.749837103, -87.668279031)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1423,14,26,24,14,1158134,1910208,2007,04/15/2016 08:55:02 AM,41.90935953,-87.69452073,"(41.909359529, -87.694520725)"
910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1622,16,38,15,7,1135880,1928937,2007,04/15/2016 08:55:02 AM,41.96117965,-87.77582573,"(41.961179651, -87.775825729)"
2012,NARCOTICS,MANU/DELIVER:COCAINE,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1431,14,1,22,18,1159961,1915955,2007,04/15/2016 08:55:02 AM,41.92509219,-87.68765018,"(41.925092185, -87.687650179)"
820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2432,24,40,1,6,1164890,1944595,2007,04/15/2016 08:55:02 AM,42.00357824,-87.66872252,"(42.003578235, -87.668722519)"
460,BATTERY,SIMPLE,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,925,9,11,60,17,1172538,1881659,2007,04/15/2016 08:55:02 AM,41.8307125,-87.64245118,"(41.830712497, -87.64245118)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,914,9,12,58,17,1160315,1874754,2007,04/15/2016 08:55:02 AM,41.81202535,-87.68748843,"(41.812025349, -87.687488429)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,FALSE,TRUE,935,9,11,61,17,1172405,1874258,2007,04/15/2016 08:55:02 AM,41.81040639,-87.64315728,"(41.810406385, -87.643157281)"
460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,922,9,11,59,17,1164283,1880486,2007,04/15/2016 08:55:02 AM,41.82767185,-87.67277223,"(41.827671845, -87.672772226)"
460,BATTERY,SIMPLE,OTHER,TRUE,FALSE,925,9,11,34,17,1174431,1881739,2007,04/15/2016 08:55:02 AM,41.83089004,-87.63550334,"(41.830890037, -87.635503335)"
610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2322,19,46,3,5,1168441,1927164,2007,04/15/2016 08:55:02 AM,41.95567074,-87.65616552,"(41.955670737, -87.656165518)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,913,9,12,59,17,1160504,1881398,2007,04/15/2016 08:55:02 AM,41.83025338,-87.68661175,"(41.830253376, -87.686611748)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1034,10,25,31,14,1161795,1888372,2007,04/15/2016 08:55:02 AM,41.84936401,-87.68168089,"(41.849364013, -87.681680893)"
520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,TRUE,FALSE,2313,19,46,3,22,1168619,1929553,2007,04/15/2016 08:55:02 AM,41.96222238,-87.65544168,"(41.962222377, -87.655441678)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,934,9,20,61,17,1171874,1869592,2007,04/15/2016 08:55:02 AM,41.79761408,-87.64524193,"(41.797614081, -87.645241931)"
051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,912,9,14,58,22,1158379,1877130,2007,04/15/2016 08:55:02 AM,41.8185851,-87.69452488,"(41.818585099, -87.694524884)"
610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,912,9,14,58,5,1157436,1875153,2007,04/15/2016 08:55:02 AM,41.81317915,-87.69803778,"(41.813179145, -87.69803778)"
890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,2331,19,44,6,6,1170337,1922265,2007,04/15/2016 08:55:02 AM,41.94218638,-87.64933919,"(41.942186378, -87.649339185)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1414,14,35,22,18,1155967,1915919,2007,04/15/2016 08:55:02 AM,41.92507499,-87.70232699,"(41.925074988, -87.702326988)"
610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,924,9,11,60,5,1168840,1883510,2007,04/15/2016 08:55:02 AM,41.83587263,-87.65596572,"(41.835872628, -87.655965716)"
051B,ASSAULT,AGGRAVATED: OTHER FIREARM,STREET,TRUE,FALSE,921,9,3,61,22,1171504,1871361,2007,04/15/2016 08:55:02 AM,41.80247653,-87.64654694,"(41.802476525, -87.646546942)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,2311,19,46,3,17,1167324,1931353,2007,04/15/2016 08:55:02 AM,41.96718966,-87.66015085,"(41.967189655, -87.660150847)"
820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,931,9,16,61,6,1166174,1871979,2007,04/15/2016 08:55:02 AM,41.80428759,-87.66607675,"(41.804287593, -87.666076745)"
560,ASSAULT,SIMPLE,SIDEWALK,TRUE,TRUE,914,9,12,61,23,1164428,1875316,2007,04/15/2016 08:55:02 AM,41.81348173,-87.67238615,"(41.813481729, -87.672386148)"
860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,914,9,12,61,6,1161289,1874276,2007,04/15/2016 08:55:02 AM,41.81069352,-87.68392905,"(41.810693516, -87.683929054)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2331,19,44,6,17,1170808,1923060,2007,04/15/2016 08:55:02 AM,41.94435756,-87.64758469,"(41.944357563, -87.647584688)"
1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,SIDEWALK,FALSE,FALSE,925,9,11,60,26,1172263,1879476,2007,04/15/2016 08:55:02 AM,41.82472821,-87.64352447,"(41.824728209, -87.643524474)"
1320,CRIMINAL DAMAGE,TO VEHICLE,VACANT LOT/LAND,FALSE,FALSE,931,9,16,61,14,1166528,1871242,2007,04/15/2016 08:55:02 AM,41.80225763,-87.66479946,"(41.802257631, -87.664799461)"
1330,CRIMINAL TRESPASS,TO LAND,DEPARTMENT STORE,TRUE,FALSE,2311,19,48,3,26,1167664,1931512,2007,04/15/2016 08:55:02 AM,41.96761862,-87.65889611,"(41.967618619, -87.658896113)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,913,9,11,59,14,1162621,1880469,2007,04/15/2016 08:55:02 AM,41.8276601,-87.67887038,"(41.8276601, -87.678870379)"
1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,TRUE,FALSE,934,9,3,37,14,1174730,1868476,2007,04/15/2016 08:55:02 AM,41.79448845,-87.63480185,"(41.794488452, -87.63480185)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,923,9,11,60,14,1169946,1886381,2007,04/15/2016 08:55:02 AM,41.84372691,-87.65182385,"(41.843726908, -87.651823848)"
630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,923,9,11,60,5,1173457,1886033,2007,04/15/2016 08:55:02 AM,41.84269479,-87.63894961,"(41.842694792, -87.63894961)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,913,9,12,59,14,1161075,1882489,2007,04/15/2016 08:55:02 AM,41.83323539,-87.6844865,"(41.833235388, -87.684486495)"
560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2324,19,44,6,23,1168816,1924093,2007,04/15/2016 08:55:02 AM,41.94723566,-87.65487632,"(41.947235655, -87.654876316)"
890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,613,6,21,71,6,1172114,1848875,2007,04/15/2016 08:55:02 AM,41.74075887,-87.64496986,"(41.740758865, -87.644969855)"
1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,912,9,12,58,14,1158443,1875082,2007,04/15/2016 08:55:02 AM,41.81296382,-87.69434597,"(41.812963824, -87.694345974)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,934,9,3,61,14,1171521,1870237,2007,04/15/2016 08:55:02 AM,41.79939178,-87.64651753,"(41.799391777, -87.646517533)"
810,THEFT,OVER $500,STREET,FALSE,FALSE,914,9,12,58,6,1159741,1876360,2007,04/15/2016 08:55:02 AM,41.81644423,-87.68954973,"(41.81644423, -87.689549726)"
460,BATTERY,SIMPLE,STREET,FALSE,FALSE,2333,19,44,6,17,1173092,1919038,2007,04/15/2016 08:55:02 AM,41.9332706,-87.63930945,"(41.933270602, -87.63930945)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,931,9,16,61,18,1164764,1871527,2007,04/15/2016 08:55:02 AM,41.80307717,-87.67126075,"(41.803077173, -87.671260745)"
2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,1724,17,33,16,26,1156287,1928056,2007,04/15/2016 08:55:02 AM,41.95837328,-87.70082209,"(41.958373283, -87.700822086)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2313,19,46,3,14,1168795,1930288,2007,04/15/2016 08:55:02 AM,41.96423542,-87.6547732,"(41.964235418, -87.654773202)"
2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,915,9,16,61,18,1163801,1870847,2007,04/15/2016 08:55:02 AM,41.80123147,-87.67481163,"(41.801231471, -87.674811629)"
143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,TRUE,FALSE,1222,12,25,31,15,1167764,1890867,2007,04/15/2016 08:55:02 AM,41.85608413,-87.65970217,"(41.856084131, -87.659702171)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,933,9,16,61,18,1168858,1871956,2007,04/15/2016 08:55:02 AM,41.80416688,-87.65623376,"(41.804166878, -87.656233755)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1232,12,25,28,17,1169634,1893229,2007,04/15/2016 08:55:02 AM,41.86252519,-87.65276964,"(41.862525189, -87.652769641)"
1020,ARSON,BY FIRE,RESIDENCE-GARAGE,FALSE,FALSE,1031,10,22,30,9,1149201,1884014,2007,04/15/2016 08:55:02 AM,41.83765805,-87.72801544,"(41.837658045, -87.728015438)"
